<TIME>,<LAST>
102939,68.214000000
102940,68.214000000
102940,68.212000000
102941,68.212000000
102941,68.212000000
102942,68.212000000
102942,68.212000000
102943,68.212000000
102943,68.211000000
102944,68.211000000
102944,68.211000000
102945,68.211000000
102945,68.211000000
102946,68.212000000
102946,68.212000000
102947,68.212000000
102947,68.211000000
102948,68.211000000
102948,68.211000000
102949,68.211000000
102949,68.212000000
102950,68.211000000
102950,68.211000000
102951,68.211000000
102952,68.211000000
102952,68.211000000
102953,68.211000000
102953,68.210000000
102954,68.210000000
102954,68.212000000
102955,68.212000000
102955,68.212000000
102956,68.212000000
102956,68.212000000
102956,68.210000000
102957,68.212000000
102957,68.215000000
102958,68.215000000
102958,68.216000000
102959,68.216000000
102959,68.216000000
103000,68.224000000
103000,68.216000000
103000,68.217000000
103001,68.217000000
103001,68.217000000
103002,68.217000000
103002,68.216000000
103003,68.175000000
103003,68.216000000
103003,68.216000000
103004,68.216000000
103004,68.217000000
103005,68.217000000
103005,68.217000000
103006,68.217000000
103006,68.217000000
103007,68.217000000
103007,68.217000000
103008,68.217000000
103008,68.216000000
103009,68.216000000
103009,68.217000000
103010,68.217000000
103010,68.217000000
103011,68.217000000
103011,68.219000000
103012,68.219000000
103012,68.219000000
103013,68.219000000
103013,68.219000000
103013,68.224300000
103014,68.219000000
103014,68.218000000
103015,68.218000000
103015,68.218000000
103016,68.218000000
103016,68.218000000
103017,68.218000000
103017,68.219000000
103018,68.219000000
103018,68.220000000
103019,68.220000000
103020,68.220000000
103020,68.220000000
103021,68.220000000
103021,68.219000000
103022,68.219000000
103022,68.219000000
103023,68.219000000
103023,68.219000000
103024,68.215000000
103025,68.215000000
103026,68.215000000
103026,68.210000000
103027,68.213000000
103028,68.212000000
103029,68.214000000
103030,68.213000000
103031,68.212000000
103032,68.211000000
103033,68.210000000
103033,68.168000000
103034,68.210000000
103035,68.210000000
103036,68.207000000
103037,68.207000000
103037,68.209000000
103038,68.209000000
103038,68.207000000
103038,68.208000000
103039,68.208000000
103040,68.207000000
103040,68.215000000
103040,68.215000000
103041,68.218000000
103041,68.218000000
103042,68.217000000
103042,68.217000000
103043,68.218000000
103043,68.218000000
103044,68.215000000
103045,68.215000000
103045,68.215000000
103046,68.214000000
103047,68.214000000
103047,68.217000000
103048,68.217000000
103048,68.216000000
103049,68.216000000
103049,68.217000000
103050,68.217000000
103050,68.223300000
103051,68.218000000
103051,68.216000000
103052,68.216000000
103052,68.219000000
103053,68.219000000
103053,68.219000000
103054,68.221000000
103055,68.221000000
103055,68.221000000
103056,68.221000000
103056,68.218000000
103056,68.221000000
103057,68.219000000
103057,68.219000000
103058,68.219000000
103058,68.219000000
103059,68.219000000
103059,68.219000000
103100,68.219000000
103100,68.219000000
103101,68.219000000
103101,68.219000000
103102,68.219000000
103102,68.219000000
103103,68.219000000
103103,68.177000000
103104,68.219000000
103104,68.219000000
103106,68.219000000
103107,68.220000000
103108,68.220000000
103111,68.220000000
103112,68.219000000
103113,68.219000000
103114,68.219000000
103115,68.219000000
103116,68.219000000
103117,68.222000000
103118,68.223000000
103119,68.223000000
103120,68.223000000
103121,68.222000000
103121,68.227600000
103122,68.223000000
103123,68.223000000
103124,68.223000000
103126,68.223000000
103126,68.220000000
103128,68.223000000
103131,68.223000000
103132,68.223000000
103132,68.219000000
103133,68.219000000
103133,68.219000000
103133,68.181000000
103134,68.219000000
103134,68.219000000
103135,68.219000000
103135,68.219000000
103136,68.219000000
103136,68.219000000
103137,68.219000000
103137,68.219000000
103138,68.219000000
103138,68.219000000
103138,68.215000000
103139,68.214000000
103140,68.214000000
103141,68.214000000
103142,68.213000000
103143,68.212000000
103144,68.213000000
103145,68.213000000
103146,68.214000000
103146,68.214000000
103147,68.215000000
103148,68.212000000
103149,68.213000000
103150,68.212000000
103151,68.214000000
103152,68.214000000
103152,68.214000000
103153,68.214000000
103154,68.213000000
103155,68.219000000
103155,68.214000000
103156,68.213000000
103156,68.214000000
103157,68.214000000
103158,68.215000000
103159,68.208000000
103200,68.208000000
103201,68.208000000
103202,68.207000000
103203,68.207000000
103203,68.166000000
103204,68.208000000
103204,68.208000000
103205,68.208000000
103206,68.210000000
103207,68.210000000
103207,68.210000000
103208,68.210000000
103209,68.210000000
103210,68.210000000
103210,68.210000000
103211,68.210000000
103212,68.210000000
103213,68.210000000
103214,68.211000000
103214,68.211000000
103215,68.213000000
103216,68.212000000
103217,68.212000000
103218,68.212000000
103219,68.213000000
103220,68.212000000
103221,68.212000000
103222,68.212000000
103223,68.212000000
103224,68.212000000
103225,68.215000000
103226,68.214000000
103226,68.214000000
103227,68.213000000
103227,68.221100000
103228,68.213000000
103229,68.216000000
103229,68.216000000
103230,68.216000000
103231,68.216000000
103232,68.215000000
103233,68.215000000
103234,68.175000000
103234,68.215000000
103235,68.215000000
103236,68.215000000
103237,68.215000000
103238,68.215000000
103239,68.215000000
103240,68.215000000
103241,68.216000000
103242,68.214000000
103243,68.216000000
103244,68.217000000
103245,68.218000000
103246,68.217000000
103247,68.216000000
103248,68.217000000
103250,68.217000000
103251,68.216000000
103252,68.217000000
103253,68.217000000
103254,68.217000000
103255,68.217000000
103256,68.213000000
103256,68.217000000
103257,68.214000000
103258,68.222200000
103258,68.215000000
103259,68.216000000
103300,68.216000000
103301,68.215000000
103302,68.214000000
103303,68.216000000
103304,68.216000000
103305,68.216000000
103306,68.215000000
103307,68.214000000
103308,68.215000000
103309,68.216000000
103310,68.216000000
103311,68.214000000
103312,68.214000000
103313,68.215000000
103314,68.215000000
103315,68.216000000
103316,68.215000000
103318,68.214000000
103319,68.215000000
103320,68.215000000
103321,68.214000000
103323,68.214000000
103324,68.216000000
103325,68.216000000
103326,68.212000000
103326,68.215000000
103327,68.216000000
103328,68.224000000
103328,68.224000000
103328,68.183000000
103329,68.223000000
103329,68.223000000
103329,68.229300000
103330,68.224000000
103330,68.224000000
103331,68.224000000
103331,68.224000000
103332,68.224000000
103332,68.224000000
103333,68.223000000
103333,68.223000000
103334,68.223000000
103334,68.223000000
103336,68.223000000
103336,68.223000000
103337,68.224000000
103337,68.224000000
103338,68.224000000
103338,68.224000000
103338,68.221000000
103339,68.219000000
103339,68.220000000
103340,68.220000000
103340,68.220000000
103341,68.220000000
103341,68.221000000
103342,68.221000000
103342,68.221000000
103343,68.221000000
103343,68.220000000
103344,68.220000000
103344,68.220000000
103345,68.220000000
103345,68.220000000
103346,68.220000000
103346,68.220000000
103347,68.220000000
103347,68.221000000
103348,68.221000000
103348,68.222000000
103349,68.222000000
103349,68.222000000
103350,68.222000000
103350,68.222000000
103351,68.222000000
103351,68.222000000
103352,68.222000000
103352,68.222000000
103353,68.222000000
103353,68.222000000
103354,68.222000000
103354,68.222000000
103355,68.222000000
103355,68.222000000
103356,68.222000000
103356,68.221000000
103356,68.222000000
103357,68.222000000
103357,68.222000000
103358,68.222000000
103358,68.183000000
103358,68.222000000
103359,68.222000000
103359,68.222000000
103400,68.222000000
103400,68.222000000
103400,68.228500000
103401,68.222000000
103401,68.224000000
103402,68.224000000
103402,68.225000000
103403,68.224000000
103404,68.224000000
103404,68.224000000
103406,68.224000000
103407,68.225000000
103408,68.225000000
103409,68.222000000
103410,68.222000000
103411,68.222000000
103412,68.222000000
103413,68.222000000
103414,68.222000000
103415,68.222000000
103416,68.223000000
103417,68.224000000
103418,68.224000000
103419,68.223000000
103420,68.223000000
103421,68.223000000
103422,68.221000000
103423,68.223000000
103423,68.220000000
103424,68.218000000
103425,68.219000000
103425,68.219000000
103426,68.219000000
103426,68.219000000
103426,68.221000000
103427,68.219000000
103428,68.219000000
103428,68.219000000
103428,68.181000000
103429,68.219000000
103429,68.219000000
103429,68.216000000
103430,68.213000000
103430,68.210000000
103431,68.210000000
103431,68.207000000
103431,68.226100000
103432,68.209000000
103432,68.213000000
103433,68.213000000
103433,68.213000000
103434,68.213000000
103434,68.214000000
103435,68.214000000
103435,68.212000000
103436,68.212000000
103436,68.212000000
103437,68.212000000
103437,68.213000000
103438,68.213000000
103438,68.213000000
103439,68.213000000
103439,68.214000000
103440,68.214000000
103440,68.213000000
103441,68.213000000
103441,68.213000000
103442,68.213000000
103442,68.213000000
103443,68.213000000
103443,68.215000000
103444,68.215000000
103444,68.215000000
103445,68.216000000
103446,68.216000000
103446,68.216000000
103447,68.216000000
103447,68.216000000
103448,68.216000000
103448,68.216000000
103449,68.216000000
103449,68.216000000
103450,68.216000000
103450,68.216000000
103451,68.216000000
103452,68.217000000
103454,68.216000000
103455,68.214000000
103456,68.213000000
103456,68.214000000
103457,68.213000000
103457,68.216000000
103458,68.216000000
103458,68.216000000
103458,68.175000000
103459,68.213000000
103459,68.213000000
103500,68.226000000
103500,68.215000000
103500,68.215000000
103501,68.213000000
103501,68.213000000
103502,68.218000000
103502,68.218000000
103502,68.221500000
103503,68.218000000
103503,68.218000000
103504,68.218000000
103504,68.218000000
103505,68.218000000
103506,68.218000000
103507,68.219000000
103507,68.219000000
103508,68.219000000
103508,68.219000000
103509,68.219000000
103509,68.219000000
103510,68.219000000
103510,68.219000000
103511,68.219000000
103511,68.219000000
103512,68.220000000
103512,68.220000000
103513,68.222000000
103513,68.222000000
103514,68.222000000
103514,68.222000000
103515,68.222000000
103515,68.222000000
103516,68.222000000
103516,68.222000000
103517,68.222000000
103517,68.222000000
103518,68.222000000
103518,68.222000000
103519,68.222000000
103519,68.222000000
103520,68.222000000
103520,68.222000000
103521,68.223000000
103521,68.223000000
103522,68.225000000
103522,68.225000000
103523,68.224000000
103523,68.224000000
103523,68.218000000
103524,68.218000000
103524,68.222000000
103525,68.222000000
103525,68.220000000
103526,68.220000000
103526,68.221000000
103526,68.217000000
103528,68.224000000
103528,68.224000000
103529,68.181000000
103529,68.223000000
103529,68.223000000
103531,68.223000000
103531,68.223000000
103532,68.222000000
103532,68.222000000
103533,68.219000000
103533,68.219000000
103534,68.226200000
103534,68.218000000
103534,68.218000000
103534,68.224000000
103535,68.224000000
103535,68.224000000
103536,68.224000000
103536,68.225000000
103537,68.225000000
103538,68.225000000
103538,68.225000000
103539,68.225000000
103539,68.225000000
103540,68.222000000
103540,68.222000000
103541,68.222000000
103542,68.222000000
103542,68.222000000
103542,68.222000000
103543,68.222000000
103543,68.222000000
103543,68.221000000
103544,68.221000000
103545,68.221000000
103545,68.221000000
103546,68.221000000
103546,68.221000000
103547,68.221000000
103547,68.221000000
103548,68.221000000
103548,68.221000000
103549,68.222000000
103550,68.222000000
103550,68.222000000
103550,68.222000000
103551,68.222000000
103551,68.222000000
103552,68.222000000
103553,68.222000000
103554,68.222000000
103555,68.222000000
103556,68.221000000
103556,68.219000000
103557,68.222000000
103558,68.222000000
103559,68.221000000
103559,68.182000000
103559,68.211000000
103600,68.217000000
103600,68.217000000
103601,68.218000000
103601,68.218000000
103602,68.212000000
103602,68.212000000
103603,68.211000000
103603,68.211000000
103604,68.215000000
103604,68.215000000
103605,68.210000000
103605,68.210000000
103605,68.224600000
103606,68.209000000
103606,68.209000000
103607,68.209000000
103607,68.209000000
103608,68.207000000
103608,68.207000000
103609,68.213000000
103610,68.213000000
103611,68.213000000
103612,68.213000000
103612,68.210000000
103613,68.210000000
103613,68.210000000
103614,68.210000000
103614,68.207000000
103615,68.207000000
103615,68.206000000
103616,68.206000000
103616,68.207000000
103617,68.207000000
103617,68.210000000
103618,68.210000000
103618,68.210000000
103618,68.198000000
103619,68.212000000
103620,68.215000000
103621,68.216000000
103622,68.215000000
103623,68.217000000
103624,68.217000000
103624,68.215000000
103624,68.215000000
103625,68.215000000
103626,68.215000000
103626,68.215000000
103626,68.221000000
103627,68.219000000
103627,68.219000000
103628,68.219000000
103628,68.219000000
103629,68.216000000
103629,68.182000000
103629,68.216000000
103630,68.216000000
103630,68.216000000
103631,68.216000000
103631,68.216000000
103632,68.219000000
103632,68.219000000
103633,68.219000000
103633,68.219000000
103633,68.215000000
103634,68.210000000
103635,68.210000000
103635,68.210000000
103636,68.211000000
103636,68.228300000
103638,68.211000000
103638,68.219000000
103638,68.233000000
103639,68.219000000
103639,68.217000000
103640,68.217000000
103640,68.217000000
103641,68.217000000
103641,68.219000000
103642,68.219000000
103643,68.219000000
103644,68.219000000
103644,68.217000000
103645,68.217000000
103645,68.217000000
103646,68.217000000
103646,68.217000000
103646,68.217000000
103647,68.217000000
103647,68.209000000
103648,68.209000000
103648,68.209000000
103649,68.209000000
103649,68.210000000
103650,68.210000000
103650,68.208000000
